audiocaps_id,caption,file_path,youtube_id,start_seconds,caption_label,anchor_filepath,rel_anchor_youtube_id,rel_anchor_start_seconds,syn1,syn2,q_anchor
106097,A sewing machine running and then female speech,/audiocaps/test/106097.mp3,t4prXmPwthg,150,"/m/0dgw9r,/t/dd00041",/audiocaps/test/104014.mp3,rjUrB1WUpcI,14,/audioldm2/test/106097.wav,/tango/test/106097.wav,/q_anchor/test/106097.mp3
106702,A child laughing followed by a man talking as snow shuffles in the background,/audiocaps/test/106702.mp3,Kel-hfZ_9h8,10,/m/0dgw9r,/audiocaps/test/102966.mp3,n-JyOqYSLQM,30,/audioldm2/test/106702.wav,/tango/test/106702.wav,/q_anchor/test/106702.mp3
106022,Semiautomatic gunfire then clicks of a magazine change followed by more gunfire,/audiocaps/test/106022.mp3,HeEa1GZpUGI,30,/t/dd00041,/audiocaps/train/62006.mp3,WuR3W_T_1hA,20,/audioldm2/test/106022.wav,/tango/test/106022.wav,/q_anchor/test/106022.mp3
105270,A power tool sawing wood followed by a machine motor running while cutting wood,/audiocaps/test/105270.mp3,TWOgvDaDqlU,200,/t/dd00041,/audiocaps/test/102763.mp3,x5AH2gW_8S4,30,/audioldm2/test/105270.wav,/tango/test/105270.wav,/q_anchor/test/105270.mp3
106344,A woman talking then a man talking followed by a goat baaing as a kid talks in the background,/audiocaps/test/106344.mp3,JsoBpL86R5U,10,"/m/0dgw9r,/m/0jbk",/audiocaps/test/104581.mp3,o7jW6Suyfbs,80,/audioldm2/test/106344.wav,/tango/test/106344.wav,/q_anchor/test/106344.mp3
104645,Woman speaking followed by child speaking,/audiocaps/test/104645.mp3,fYTZVxQ8LJk,0,"/m/0dgw9r,/t/dd00123",/audiocaps/train/1647.mp3,-cbYvBBXE6A,12,/audioldm2/test/104645.wav,/tango/test/104645.wav,/q_anchor/test/104645.mp3
104562,Frying and talking right after music starts,/audiocaps/test/104562.mp3,SQHYl2Kp5ww,10,/t/dd00041,/audiocaps/train/12091.mp3,3rqtPsXSQLI,27,/audioldm2/test/104562.wav,/tango/test/104562.wav,/q_anchor/test/104562.mp3
104968,A man speaks followed by slapping on a wooden surface as steam hisses in the background,/audiocaps/test/104968.mp3,I4HpYGMMsz4,170,"/m/0dgw9r,/t/dd00041",/audiocaps/train/67742.mp3,_tlDhkYUp7I,30,/audioldm2/test/104968.wav,/tango/test/104968.wav,/q_anchor/test/104968.mp3
106215,Rustling and soft speech and then a clock chimes,/audiocaps/test/106215.mp3,XWw7ZM1c_QA,30,"/m/0dgw9r,/t/dd00041",/audiocaps/test/105953.mp3,XamQAY_WXRY,140,/audioldm2/test/106215.wav,/tango/test/106215.wav,/q_anchor/test/106215.mp3
104683,A bus engine accelerating followed by a bus horn honking while plastic clacks,/audiocaps/test/104683.mp3,tjCNwdOUiGc,120,/t/dd00041,/audiocaps/train/86283.mp3,nLNDDEHS-QM,60,/audioldm2/test/104683.wav,/tango/test/104683.wav,/q_anchor/test/104683.mp3
103613,Two men communicating with each other followed by plastic clacking then a power tool drilling as wind softly blows into a microphone,/audiocaps/test/103613.mp3,FDwK7T1JO_0,160,"/m/0dgw9r,/t/dd00041,/t/dd00123",/audiocaps/train/9480.mp3,2o-kTkbWjQY,30,/audioldm2/test/103613.wav,/tango/test/103613.wav,/q_anchor/test/103613.mp3
105988,A vehicle horn is repeatedly tooting followed by a passing engine rumble,/audiocaps/test/105988.mp3,mYQrjcYNrW0,20,/t/dd00041,/audiocaps/test/107267.mp3,FfUqv0Vv3ME,20,/audioldm2/test/105988.wav,/tango/test/105988.wav,/q_anchor/test/105988.mp3
105987,A power tool drilling followed by plastic clanking,/audiocaps/test/105987.mp3,EzWEO2WD_MM,70,/t/dd00041,/audiocaps/test/103001.mp3,u84FiZ_omhA,22,/audioldm2/test/105987.wav,/tango/test/105987.wav,/q_anchor/test/105987.mp3
103558,A muffled train running on railroad tracks followed by a train horn honking,/audiocaps/test/103558.mp3,0a9wVat2PWk,230,/t/dd00041,/audiocaps/test/105627.mp3,1FNJbN-eHY4,30,/audioldm2/test/103558.wav,/tango/test/103558.wav,/q_anchor/test/103558.mp3
106677,Birds chirping as a gun cocks followed by a gunshot and a man chuckling while metal clanks then another gunshot alongside ducks quacking,/audiocaps/test/106677.mp3,lHh0SwUhP8U,120,/m/0jbk,/audiocaps/test/26770.mp3,AizmnCDlXos,8,/audioldm2/test/106677.wav,/tango/test/106677.wav,/q_anchor/test/106677.mp3
104836,"A loud whoosh with computer female voice, a beep then male speaking",/audiocaps/test/104836.mp3,rPkCYq4Zjwk,0,/t/dd00098,/audiocaps/test/106458.mp3,R4fXcbWFhJg,10,/audioldm2/test/104836.wav,/tango/test/104836.wav,/q_anchor/test/104836.mp3
107027,Bird wings flapping then a bird chirping while rain falls followed by thunder,/audiocaps/test/107027.mp3,ESjMIqrvRj4,30,/m/059j3w,/audiocaps/train/12164.mp3,3u5k5Zg6ujI,10,/audioldm2/test/107027.wav,/tango/test/107027.wav,/q_anchor/test/107027.mp3
107403,Rockets igniting followed by footsteps on concrete as multiple vehicle engines run while idle,/audiocaps/test/107403.mp3,ItS07xtdi4s,30,"/m/0dgw9r,/t/dd00041",/audiocaps/test/103382.mp3,p_BB_rJaF7Q,0,/audioldm2/test/107403.wav,/tango/test/107403.wav,/q_anchor/test/107403.mp3
104434,Low rumbling sounds followed by a police siren going off,/audiocaps/test/104434.mp3,_C2HinL8VlM,30,/t/dd00041,/audiocaps/test/103641.mp3,_xylo5_IiaM,470,/audioldm2/test/104434.wav,/tango/test/104434.wav,/q_anchor/test/104434.mp3
106072,A person burps followed by laughter,/audiocaps/test/106072.mp3,PMMkPq5jJXY,0,/m/0dgw9r,/audiocaps/train/77759.mp3,h8LDFoIk214,20,/audioldm2/test/106072.wav,/tango/test/106072.wav,/q_anchor/test/106072.mp3
107332,Loud banging followed by silence,/audiocaps/test/107332.mp3,AgaiowyYt88,30,/t/dd00041,/audiocaps/test/106050.mp3,ptIksg9KEac,30,/audioldm2/test/107332.wav,/tango/test/107332.wav,/q_anchor/test/107332.mp3
106596,A cat meowing as a man talks followed by wood knocking and a person breathing while a machine hums in the background,/audiocaps/test/106596.mp3,466ucPGoNSQ,29,"/m/0dgw9r,/m/0jbk",/audiocaps/test/106538.mp3,e4ph6bIC5zc,170,/audioldm2/test/106596.wav,/tango/test/106596.wav,/q_anchor/test/106596.mp3
102995,Some rustling followed by a woman speaking with some groaning,/audiocaps/test/102995.mp3,096oTVzc5Gs,30,"/m/0dgw9r,/m/0jbk",/audiocaps/test/106353.mp3,e4ph6bIC5zc,170,/audioldm2/test/102995.wav,/tango/test/102995.wav,/q_anchor/test/102995.mp3
106623,Metal scrapping against a wooden surface followed by light sanding then metal scraping against a wooden surface,/audiocaps/test/106623.mp3,OMGHnJV0l2U,350,"/t/dd00041,/t/dd00098",/audiocaps/train/70449.mp3,bo6bHp6PTAk,50,/audioldm2/test/106623.wav,/tango/test/106623.wav,/q_anchor/test/106623.mp3
106514,Two women talking then laughing as fabric shuffles followed by a goat baaing,/audiocaps/test/106514.mp3,zwoqJY03yHE,60,"/m/0dgw9r,/m/0jbk",/audiocaps/train/42934.mp3,K7FtAn1bv5M,27,/audioldm2/test/106514.wav,/tango/test/106514.wav,/q_anchor/test/106514.mp3
102820,A digital beep followed by a man speaking,/audiocaps/test/102820.mp3,dJYO3RbBabE,0,/t/dd00098,/audiocaps/test/104042.mp3,4s2rRnu2PZo,30,/audioldm2/test/102820.wav,/tango/test/102820.wav,/q_anchor/test/102820.mp3
104797,A vehicle engine revving then turning off,/audiocaps/test/104797.mp3,UmNrhFKpWIY,21,/t/dd00041,/audiocaps/train/100141.mp3,xwDePRPwBOc,70,/audioldm2/test/104797.wav,/tango/test/104797.wav,/q_anchor/test/104797.mp3
105442,A male speaking and then a drill turned on and off.,/audiocaps/test/105442.mp3,jjfUaMQaG1A,310,"/m/0dgw9r,/t/dd00041",/audiocaps/train/323.mp3,-7GD82GxQzw,30,/audioldm2/test/105442.wav,/tango/test/105442.wav,/q_anchor/test/105442.mp3
106494,A woman singing then choking,/audiocaps/test/106494.mp3,u84FiZ_omhA,22,/m/0jbk,/audiocaps/test/105493.mp3,sl_Pxpc7beo,30,/audioldm2/test/106494.wav,/tango/test/106494.wav,/q_anchor/test/106494.mp3
103057,Railroad track sounds then fading followed by a loud horn,/audiocaps/test/103057.mp3,8ycflE3dIHw,160,"/t/dd00041,/t/dd00098",/audiocaps/train/24100.mp3,9RYH-OV0RmQ,350,/audioldm2/test/103057.wav,/tango/test/103057.wav,/q_anchor/test/103057.mp3
105738,A parrot vocalizing and then a baby laughing,/audiocaps/test/105738.mp3,O90Qy2xG6oA,30,"/m/0dgw9r,/m/0jbk",/audiocaps/train/46507.mp3,MTWqN54TVGM,15,/audioldm2/test/105738.wav,/tango/test/105738.wav,/q_anchor/test/105738.mp3
105730,Water running and gurgling followed by some spring,/audiocaps/test/105730.mp3,6Pywt0f_NFY,160,"/m/059j3w,/t/dd00041",/audiocaps/test/103315.mp3,kEP-BwMarf8,90,/audioldm2/test/105730.wav,/tango/test/105730.wav,/q_anchor/test/105730.mp3
106271,"An adult male speaks and then metal scraping occurs, followed by metal clattering and another metal scrape",/audiocaps/test/106271.mp3,hiJB_95IWiE,190,"/t/dd00041,/t/dd00098",/audiocaps/train/5124.mp3,12DVEOpqaBs,80,/audioldm2/test/106271.wav,/tango/test/106271.wav,/q_anchor/test/106271.mp3
104690,A man talking followed by a person clapping then electronic chimes alongside a woman talking before another person claps proceeded by a person belching and two people laughing,/audiocaps/test/104690.mp3,IJ6pm5Kns8A,170,/m/0dgw9r,/audiocaps/train/31574.mp3,DDrMYxQSCU4,30,/audioldm2/test/104690.wav,/tango/test/104690.wav,/q_anchor/test/104690.mp3
104696,A crowd of people talking followed by a horse neighing as a lawn mower runs in the background,/audiocaps/test/104696.mp3,HqnSyliKTKA,30,"/m/0dgw9r,/m/0jbk",/audiocaps/train/69864.mp3,bO6N_iUewR0,130,/audioldm2/test/104696.wav,/tango/test/104696.wav,/q_anchor/test/104696.mp3
103634,Wind sounds as motor boat travels followed by a woman speaking,/audiocaps/test/103634.mp3,9xoYx3lTJ9I,5,"/m/059j3w,/t/dd00041",/audiocaps/train/57599.mp3,TrWLam1ckCo,10,/audioldm2/test/103634.wav,/tango/test/103634.wav,/q_anchor/test/103634.mp3
104187,A quick loud explosion as music plays with pulsating sounds followed by a man talking,/audiocaps/test/104187.mp3,52IxrdTxGs4,30,"/m/0dgw9r,/t/dd00041",/audiocaps/train/6983.mp3,1nHb0ZLoqDA,28,/audioldm2/test/104187.wav,/tango/test/104187.wav,/q_anchor/test/104187.mp3
106612,Something jangles then someone begins speaking then a door clanks,/audiocaps/test/106612.mp3,hVUmQfBIYe8,100,/t/dd00041,/audiocaps/test/103553.mp3,C4JwGJQ2dUA,30,/audioldm2/test/106612.wav,/tango/test/106612.wav,/q_anchor/test/106612.mp3
105077,A train running on railroad tracks followed by a train horn blowing and steam hissing,/audiocaps/test/105077.mp3,KVbmN9ZRg5Q,220,"/t/dd00041,/t/dd00098",/audiocaps/train/32813.mp3,DrasqvSG-o0,30,/audioldm2/test/105077.wav,/tango/test/105077.wav,/q_anchor/test/105077.mp3
105072,A man speaks followed by applause,/audiocaps/test/105072.mp3,4YMXgLFcR94,30,/m/0dgw9r,/audiocaps/train/100012.mp3,xpF_Jeaj7cs,6,/audioldm2/test/105072.wav,/tango/test/105072.wav,/q_anchor/test/105072.mp3
103571,A train running on railroad tracks as a bell chimes followed by a lawn mower engine running then a steam engine operating as steam hisses and a train whistle blows while a crowd of people talk in the background,/audiocaps/test/103571.mp3,aZAXO2WZn84,30,"/m/0jbk,/m/059j3w",/audiocaps/train/97091.mp3,vchc13quNF0,20,/audioldm2/test/103571.wav,/tango/test/103571.wav,/q_anchor/test/103571.mp3
104021,Rustling and rubbing followed by male speech,/audiocaps/test/104021.mp3,Tgxst7Ft9js,20,"/t/dd00041,/t/dd00098",/audiocaps/test/102763.mp3,x5AH2gW_8S4,30,/audioldm2/test/104021.wav,/tango/test/104021.wav,/q_anchor/test/104021.mp3
102957,Loud snoring followed by brief silence then speech,/audiocaps/test/102957.mp3,dYZSKX7vuRI,300,/m/0dgw9r,/audiocaps/train/22899.mp3,8qEmOcFfGOg,20,/audioldm2/test/102957.wav,/tango/test/102957.wav,/q_anchor/test/102957.mp3
105602,A child speaking and then an adult speaking,/audiocaps/test/105602.mp3,glAeihz0NAM,130,"/m/0dgw9r,/t/dd00123",/audiocaps/train/3186.mp3,0Gn2W2kzto4,20,/audioldm2/test/105602.wav,/tango/test/105602.wav,/q_anchor/test/105602.mp3
105534,"An aircraft engine operates and whooshing is ongoing while a machine gun clicks and fires, after which music plays",/audiocaps/test/105534.mp3,nD1K1Zo0qrM,10,/t/dd00041,/audiocaps/train/20370.mp3,7_eIkykxmVY,30,/audioldm2/test/105534.wav,/tango/test/105534.wav,/q_anchor/test/105534.mp3
105535,Bus engine going then an announcers female voice speaking,/audiocaps/test/105535.mp3,GPj8h-WcjWs,21,"/m/0dgw9r,/t/dd00041",/audiocaps/test/105950.mp3,ZY4aGEniU_E,90,/audioldm2/test/105535.wav,/tango/test/105535.wav,/q_anchor/test/105535.mp3
103241,A dog barking followed by a man talking in the distance while gravel and dirt shuffle during a series of camera muffles,/audiocaps/test/103241.mp3,2EsxcKe1A4w,28,"/m/0dgw9r,/m/0jbk",/audiocaps/test/104826.mp3,jjHIINDfE1c,20,/audioldm2/test/103241.wav,/tango/test/103241.wav,/q_anchor/test/103241.mp3
106790,City ambiance with light music playing in the background followed by police sirens sounding in the distance,/audiocaps/test/106790.mp3,vaujJ7msKfc,150,/t/dd00041,/audiocaps/train/75374.mp3,fPuNo2j2K_0,30,/audioldm2/test/106790.wav,/tango/test/106790.wav,/q_anchor/test/106790.mp3
103770,A child speaking followed by a seal speaking then water splashing as a kid and woman laugh in the background,/audiocaps/test/103770.mp3,JdFmMw0zyKA,0,/m/0dgw9r,/audiocaps/train/43730.mp3,KdJd1s5RamQ,0,/audioldm2/test/103770.wav,/tango/test/103770.wav,/q_anchor/test/103770.mp3
106695,Rain falling as a machine engine hums followed by a man talking,/audiocaps/test/106695.mp3,Rp4Ct_TQvAM,520,"/m/0dgw9r,/m/059j3w",/audiocaps/test/104262.mp3,W7OJevEgq7w,0,/audioldm2/test/106695.wav,/tango/test/106695.wav,/q_anchor/test/106695.mp3
106690,A woman talking followed by a bird whistling then a person whistling,/audiocaps/test/106690.mp3,tpm5IOD5d4o,30,/m/0dgw9r,/audiocaps/test/23160.mp3,8ycflE3dIHw,160,/audioldm2/test/106690.wav,/tango/test/106690.wav,/q_anchor/test/106690.mp3
105339,Men and women laughing then man speaking and laughter follows,/audiocaps/test/105339.mp3,b1PXsfgQw5w,0,/m/0dgw9r,/audiocaps/test/102975.mp3,c6YJgZ3qzOw,380,/audioldm2/test/105339.wav,/tango/test/105339.wav,/q_anchor/test/105339.mp3
105132,A couple of loud snores one after the other,/audiocaps/test/105132.mp3,CxaPpRJRkn0,0,/m/0dgw9r,/audiocaps/test/107073.mp3,OFVzrakJhbw,30,/audioldm2/test/105132.wav,/tango/test/105132.wav,/q_anchor/test/105132.mp3
105139,An aircraft flying followed by plastic creaking and rattling while a kid speaks in the distance,/audiocaps/test/105139.mp3,uJzAf4PaExI,180,"/m/0dgw9r,/t/dd00041",/audiocaps/test/102923.mp3,7D7xgd4WJ50,0,/audioldm2/test/105139.wav,/tango/test/105139.wav,/q_anchor/test/105139.mp3
105910,"A short, high pitched goat call in the distance followed by a slight pause, then a loud, high pitched and sustained scream close by",/audiocaps/test/105910.mp3,rtgVoZCcBw8,0,"/m/0dgw9r,/m/0jbk",/audiocaps/test/105718.mp3,xbLW9Wt1Jsg,70,/audioldm2/test/105910.wav,/tango/test/105910.wav,/q_anchor/test/105910.mp3
107219,Plastic clanking followed by a person breathing aloud then liquid pouring into a container,/audiocaps/test/107219.mp3,1HCuBnPLMqQ,380,/t/dd00041,/audiocaps/train/17875.mp3,6Q5wl8EzONo,200,/audioldm2/test/107219.wav,/tango/test/107219.wav,/q_anchor/test/107219.mp3
103231,Distant bells followed by a horn honking and clanking,/audiocaps/test/103231.mp3,3ndid3jni7M,40,"/t/dd00041,/t/dd00098",/audiocaps/test/104367.mp3,9ucb5HYO8ps,20,/audioldm2/test/103231.wav,/tango/test/103231.wav,/q_anchor/test/103231.mp3
103435,A small motor rumbling followed by a cat meowing,/audiocaps/test/103435.mp3,kOYg4ZtKcAs,0,/m/0jbk,/audiocaps/test/50570.mp3,P4qd8uodw_M,0,/audioldm2/test/103435.wav,/tango/test/103435.wav,/q_anchor/test/103435.mp3
107397,Two young girls speaks with distant clop-clops followed by a loud gasp from a crowd,/audiocaps/test/107397.mp3,wNiYSYJXssA,460,"/m/0dgw9r,/m/0jbk",/audiocaps/train/18346.mp3,6dEZehrTy4o,280,/audioldm2/test/107397.wav,/tango/test/107397.wav,/q_anchor/test/107397.mp3
106801,An infant crying with another infant crying in the background followed by a woman speaking,/audiocaps/test/106801.mp3,MTIF_l_8d4Q,0,/m/0dgw9r,/audiocaps/test/103295.mp3,6NBPiArs2-w,80,/audioldm2/test/106801.wav,/tango/test/106801.wav,/q_anchor/test/106801.mp3
104395,A man talking then whistling,/audiocaps/test/104395.mp3,Hdxfbpnd2-8,140,/m/0dgw9r,/audiocaps/test/103181.mp3,WmDe2xbnSY4,190,/audioldm2/test/104395.wav,/tango/test/104395.wav,/q_anchor/test/104395.mp3
104394,Water pouring into a container followed by grain grinding and plastic tapping,/audiocaps/test/104394.mp3,bLZFtoWXYTA,0,/t/dd00041,/audiocaps/train/2728.mp3,043rflfGhNQ,10,/audioldm2/test/104394.wav,/tango/test/104394.wav,/q_anchor/test/104394.mp3
105513,"A tool motor is running while metal whirring, grinding and clattering occur, then the tool whirs to a stop",/audiocaps/test/105513.mp3,2JutOgAnqWA,120,/t/dd00041,/audiocaps/train/1742.mp3,-f6GIijHlt8,10,/audioldm2/test/105513.wav,/tango/test/105513.wav,/q_anchor/test/105513.mp3
106890,An aircraft flying with wind blowing into a microphone followed by a man talking in the background,/audiocaps/test/106890.mp3,jYPU6aSDo88,50,"/m/0dgw9r,/t/dd00041",/audiocaps/test/104836.mp3,rPkCYq4Zjwk,0,/audioldm2/test/106890.wav,/tango/test/106890.wav,/q_anchor/test/106890.mp3
104565,A truck accelerating as emergency sirens wail during a crowd of people talking followed by a man speaking on an intercom,/audiocaps/test/104565.mp3,IPfaRF76gVU,13,"/m/0dgw9r,/t/dd00041",/audiocaps/train/19437.mp3,78nshhXgM6E,30,/audioldm2/test/104565.wav,/tango/test/104565.wav,/q_anchor/test/104565.mp3
103814,A bell chiming as a clock ticks while a man talks through a television speaker in the background followed by muffled a muffled bell chiming,/audiocaps/test/103814.mp3,HqndxoujCYI,30,"/m/0dgw9r,/t/dd00041",/audiocaps/test/17422.mp3,6CDl4CqOgMg,30,/audioldm2/test/103814.wav,/tango/test/103814.wav,/q_anchor/test/103814.mp3
106456,A motorcycle engine running idle then revving,/audiocaps/test/106456.mp3,naPgJvWTIY4,80,"/t/dd00041,/t/dd00123",/audiocaps/train/67949.mp3,a1cWI4bogUU,30,/audioldm2/test/106456.wav,/tango/test/106456.wav,/q_anchor/test/106456.mp3
105764,Birds chirping and then a door unlocking and then opening,/audiocaps/test/105764.mp3,EYTz1LPDHsc,30,/t/dd00041,/audiocaps/test/105638.mp3,gbtcDoh0q3c,130,/audioldm2/test/105764.wav,/tango/test/105764.wav,/q_anchor/test/105764.mp3
104969,An engine hums followed by a hiss,/audiocaps/test/104969.mp3,LB6CZ0x-kns,0,"/t/dd00041,/t/dd00123",/audiocaps/train/101.mp3,-1gnqVuvMqg,30,/audioldm2/test/104969.wav,/tango/test/104969.wav,/q_anchor/test/104969.mp3
106443,Plastic tapping followed by an electronic beep then by a toy car motor revving and plastic scrapping against a wooden surface,/audiocaps/test/106443.mp3,A0E_UiD-fR4,0,/t/dd00098,/audiocaps/test/106335.mp3,9xoYx3lTJ9I,5,/audioldm2/test/106443.wav,/tango/test/106443.wav,/q_anchor/test/106443.mp3
104157,A man talking followed by a bird squawking then a kid talking,/audiocaps/test/104157.mp3,y-RSojxgkDo,0,/m/0jbk,/audiocaps/train/63826.mp3,YBauos3Ov9c,20,/audioldm2/test/104157.wav,/tango/test/104157.wav,/q_anchor/test/104157.mp3
105207,A vehicle engine is accelerating followed by a man speaking,/audiocaps/test/105207.mp3,4sb9jN0SgTM,26,"/m/0dgw9r,/t/dd00041",/audiocaps/train/18039.mp3,6VJWBMh416c,30,/audioldm2/test/105207.wav,/tango/test/105207.wav,/q_anchor/test/105207.mp3
106221,Two men talk followed by a person belching as a car drives,/audiocaps/test/106221.mp3,MvHpNzDpC6Q,50,"/m/0dgw9r,/t/dd00041",/audiocaps/test/17422.mp3,6CDl4CqOgMg,30,/audioldm2/test/106221.wav,/tango/test/106221.wav,/q_anchor/test/106221.mp3
105041,Thumping noise followed by a tool sawing wood,/audiocaps/test/105041.mp3,Gkb4f6yodPE,70,"/t/dd00041,/t/dd00098",/audiocaps/test/103277.mp3,WWkhzcmx3VE,320,/audioldm2/test/105041.wav,/tango/test/105041.wav,/q_anchor/test/105041.mp3
103527,A sewing machine lightly operating after a couple of metal clacks,/audiocaps/test/103527.mp3,sJrFyjfrL-g,150,/t/dd00041,/audiocaps/train/16974.mp3,602ZOCFuzgg,30,/audioldm2/test/103527.wav,/tango/test/103527.wav,/q_anchor/test/103527.mp3
106754,Speaking and various laughter followed by laughter,/audiocaps/test/106754.mp3,K2kIOBeCfuo,140,/m/0dgw9r,/audiocaps/train/12896.mp3,4DsoFfsVB6I,70,/audioldm2/test/106754.wav,/tango/test/106754.wav,/q_anchor/test/106754.mp3
104090,A television plays in the distant background and then a sewing machine starts up,/audiocaps/test/104090.mp3,Jp64Whpr3BA,50,/t/dd00041,/audiocaps/test/102857.mp3,MdlEswBfZMQ,70,/audioldm2/test/104090.wav,/tango/test/104090.wav,/q_anchor/test/104090.mp3
105656,A man speaking followed by another man speaking in the background as a motorcycle engine runs idle,/audiocaps/test/105656.mp3,ndxkSQKxaak,30,"/m/0dgw9r,/t/dd00041",/audiocaps/test/106786.mp3,6CDl4CqOgMg,30,/audioldm2/test/105656.wav,/tango/test/105656.wav,/q_anchor/test/105656.mp3
105654,Water and rustling and then a motor starts,/audiocaps/test/105654.mp3,sqWyxUObwkw,30,/t/dd00041,/audiocaps/test/5548.mp3,1DKLyH3FixM,100,/audioldm2/test/105654.wav,/tango/test/105654.wav,/q_anchor/test/105654.mp3
103899,Bus pulling up then woman speaking,/audiocaps/test/103899.mp3,gr5Zss89yLQ,30,"/m/0dgw9r,/t/dd00041",/audiocaps/test/103690.mp3,JTHMXLC9YRs,30,/audioldm2/test/103899.wav,/tango/test/103899.wav,/q_anchor/test/103899.mp3
106391,A person is whistling and baby is laughing followed by a man talking,/audiocaps/test/106391.mp3,XPebkNzsnRI,10,/m/0dgw9r,/audiocaps/train/27014.mp3,ApTKEJcVKdA,30,/audioldm2/test/106391.wav,/tango/test/106391.wav,/q_anchor/test/106391.mp3
102774,A man talking as music is playing in the background followed by a popping explosion then a man laughing,/audiocaps/test/102774.mp3,SZ6CcXINiiE,0,"/m/0dgw9r,/t/dd00041",/audiocaps/train/13933.mp3,4fCS2aljyFc,30,/audioldm2/test/102774.wav,/tango/test/102774.wav,/q_anchor/test/102774.mp3
106983,A man screaming followed by a loud metal object slamming shut then a series of thuds and a man speaking with audio static at the end,/audiocaps/test/106983.mp3,AR8-MVl_Mf8,2,"/m/0dgw9r,/t/dd00041",/audiocaps/train/41165.mp3,IzzZwlXHHGI,0,/audioldm2/test/106983.wav,/tango/test/106983.wav,/q_anchor/test/106983.mp3
107050,A man speaks followed by some ringing and footsteps,/audiocaps/test/107050.mp3,3wrdPAeqjVI,80,"/m/0dgw9r,/t/dd00041",/audiocaps/train/9131.mp3,2fDdH7EQIN4,5,/audioldm2/test/107050.wav,/tango/test/107050.wav,/q_anchor/test/107050.mp3
104406,Compressed air releasing and metal repeatedly clacking followed by plastic rattling and a young boy talking and then footsteps on grass,/audiocaps/test/104406.mp3,Ff8bCCJfVX4,10,/t/dd00041,/audiocaps/train/35945.mp3,FiqO8E_T2wY,0,/audioldm2/test/104406.wav,/tango/test/104406.wav,/q_anchor/test/104406.mp3
104400,A woman whispering then talking normally after an infant cries followed by a man shouting,/audiocaps/test/104400.mp3,IsUG5SKWNZA,30,/m/0dgw9r,/audiocaps/train/86526.mp3,nWqfAQjoy3g,510,/audioldm2/test/104400.wav,/tango/test/104400.wav,/q_anchor/test/104400.mp3
102801,A child speaks followed by scrubbing and spitting,/audiocaps/test/102801.mp3,Z3wDry8nnJs,60,"/m/0dgw9r,/t/dd00123",/audiocaps/train/59237.mp3,V-AxBPki95U,120,/audioldm2/test/102801.wav,/tango/test/102801.wav,/q_anchor/test/102801.mp3
103996,A whoosh and some humming followed by feet squeaking and men speaking in the distance with a man speaking nearby,/audiocaps/test/103996.mp3,rvtA7c1I4xo,0,/t/dd00041,/audiocaps/test/105132.mp3,CxaPpRJRkn0,0,/audioldm2/test/103996.wav,/tango/test/103996.wav,/q_anchor/test/103996.mp3
106905,A baby cries followed by a woman speaking,/audiocaps/test/106905.mp3,Q0anPAIkfBE,60,"/m/0dgw9r,/t/dd00123",/audiocaps/test/105727.mp3,aZAXO2WZn84,30,/audioldm2/test/106905.wav,/tango/test/106905.wav,/q_anchor/test/106905.mp3
104268,A vehicle motor stuttering before starting as metal rapidly rattles,/audiocaps/test/104268.mp3,nlC4UI4hZ60,10,/t/dd00041,/audiocaps/train/17104.mp3,64CDu_Mjf1s,0,/audioldm2/test/104268.wav,/tango/test/104268.wav,/q_anchor/test/104268.mp3
106479,A train horn honking followed by a train running on railroad tracks,/audiocaps/test/106479.mp3,elztUCeNQvQ,10,/t/dd00041,/audiocaps/test/104925.mp3,6cyKp3EDm-0,30,/audioldm2/test/106479.wav,/tango/test/106479.wav,/q_anchor/test/106479.mp3
104367,Burping and laughing from girls who then speak,/audiocaps/test/104367.mp3,9ucb5HYO8ps,20,/m/0dgw9r,/audiocaps/test/103137.mp3,I_8KqxP5xOA,50,/audioldm2/test/104367.wav,/tango/test/104367.wav,/q_anchor/test/104367.mp3
105090,A man shouting before and after a person belches,/audiocaps/test/105090.mp3,4lv9aLXtud0,0,"/m/0dgw9r,/t/dd00123",/audiocaps/test/103666.mp3,pCQEWAFGEjc,30,/audioldm2/test/105090.wav,/tango/test/105090.wav,/q_anchor/test/105090.mp3
104539,A child singing with consistent clanking followed by silence then tapping and speech,/audiocaps/test/104539.mp3,7MLERaOgK_Y,200,/t/dd00041,/audiocaps/train/1600.mp3,-bJFNELJ-hc,30,/audioldm2/test/104539.wav,/tango/test/104539.wav,/q_anchor/test/104539.mp3
104532,A goat baaing normally before and after a goat screaming,/audiocaps/test/104532.mp3,VMsbrcHPBfk,20,/m/0jbk,/audiocaps/train/29749.mp3,CEMK45uRZTA,16,/audioldm2/test/104532.wav,/tango/test/104532.wav,/q_anchor/test/104532.mp3
104023,A woman talking followed by a young girl talking,/audiocaps/test/104023.mp3,fYTZVxQ8LJk,0,"/m/0dgw9r,/t/dd00123",/audiocaps/test/106116.mp3,Axd__X2rixk,30,/audioldm2/test/104023.wav,/tango/test/104023.wav,/q_anchor/test/104023.mp3
103469,Steam hissing followed by a loud burst proceeded by warning sirens then a man laughing followed by another man talking,/audiocaps/test/103469.mp3,ir1XTdyt4IY,18,"/m/0dgw9r,/t/dd00041",/audiocaps/test/104836.mp3,rPkCYq4Zjwk,0,/audioldm2/test/103469.wav,/tango/test/103469.wav,/q_anchor/test/103469.mp3
